cbsa,cbsa_name,county_name,fips
17140,"Cincinnati, OH-KY-IN",Hamilton,39061
17140,"Cincinnati, OH-KY-IN",Warren,39165
17300,"Clarksville, TN-KY",Christian,21047
17300,"Clarksville, TN-KY",Trigg,21221
17300,"Clarksville, TN-KY",Montgomery,47125
17420,"Cleveland, TN",Bradley,47011
17420,"Cleveland, TN",Polk,47139
17460,"Cleveland-Elyria, OH",Cuyahoga,39035
17460,"Cleveland-Elyria, OH",Geauga,39055
17460,"Cleveland-Elyria, OH",Lake,39085
17460,"Cleveland-Elyria, OH",Lorain,39093
17460,"Cleveland-Elyria, OH",Medina,39103
17660,"Coeur d'Alene, ID",Kootenai,16055
17780,"College Station-Bryan, TX",Brazos,48041
17780,"College Station-Bryan, TX",Burleson,48051
17780,"College Station-Bryan, TX",Robertson,48395
17820,"Colorado Springs, CO",El Paso,08041
17820,"Colorado Springs, CO",Teller,08119
17860,"Columbia, MO",Boone,29019
17900,"Columbia, SC",Calhoun,45017
17900,"Columbia, SC",Fairfield,45039
17900,"Columbia, SC",Kershaw,45055
17900,"Columbia, SC",Lexington,45063
17900,"Columbia, SC",Richland,45079
17900,"Columbia, SC",Saluda,45081
17980,"Columbus, GA-AL",Russell,01113
17980,"Columbus, GA-AL",Chattahoochee,13053
17980,"Columbus, GA-AL",Harris,13145
17980,"Columbus, GA-AL",Marion,13197
17980,"Columbus, GA-AL",Muscogee,13215
18020,"Columbus, IN",Bartholomew,18005
18140,"Columbus, OH",Delaware,39041
18140,"Columbus, OH",Fairfield,39045
18140,"Columbus, OH",Franklin,39049
18140,"Columbus, OH",Hocking,39073
18140,"Columbus, OH",Licking,39089
18140,"Columbus, OH",Madison,39097
18140,"Columbus, OH",Morrow,39117
18140,"Columbus, OH",Perry,39127
18140,"Columbus, OH",Pickaway,39129
18140,"Columbus, OH",Union,39159
18580,"Corpus Christi, TX",Aransas,48007
18580,"Corpus Christi, TX",Nueces,48355
18580,"Corpus Christi, TX",San Patricio,48409
18700,"Corvallis, OR",Benton,41003
18880,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa,12091
18880,"Crestview-Fort Walton Beach-Destin, FL",Walton,12131
19060,"Cumberland, MD-WV",Allegany,24001
19060,"Cumberland, MD-WV",Mineral,54057
19100,"Dallas-Fort Worth-Arlington, TX",Collin,48085
19100,"Dallas-Fort Worth-Arlington, TX",Dallas,48113
19100,"Dallas-Fort Worth-Arlington, TX",Denton,48121
19100,"Dallas-Fort Worth-Arlington, TX",Ellis,48139
19100,"Dallas-Fort Worth-Arlington, TX",Hunt,48231
19100,"Dallas-Fort Worth-Arlington, TX",Kaufman,48257
19100,"Dallas-Fort Worth-Arlington, TX",Rockwall,48397
19100,"Dallas-Fort Worth-Arlington, TX",Hood,48221
19100,"Dallas-Fort Worth-Arlington, TX",Johnson,48251
19100,"Dallas-Fort Worth-Arlington, TX",Parker,48367
19100,"Dallas-Fort Worth-Arlington, TX",Somervell,48425
19100,"Dallas-Fort Worth-Arlington, TX",Tarrant,48439
19100,"Dallas-Fort Worth-Arlington, TX",Wise,48497
19140,"Dalton, GA",Murray,13213
19140,"Dalton, GA",Whitfield,13313
19180,"Danville, IL",Vermilion,17183
19300,"Daphne-Fairhope-Foley, AL",Baldwin,01003
19340,"Davenport-Moline-Rock Island, IA-IL",Henry,17073
19340,"Davenport-Moline-Rock Island, IA-IL",Mercer,17131
19340,"Davenport-Moline-Rock Island, IA-IL",Rock Island,17161
19340,"Davenport-Moline-Rock Island, IA-IL",Scott,19163
19380,"Dayton, OH",Greene,39057
19380,"Dayton, OH",Miami,39109
19380,"Dayton, OH",Montgomery,39113
19460,"Decatur, AL",Lawrence,01079
19460,"Decatur, AL",Morgan,01103
19500,"Decatur, IL",Macon,17115
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler,12035
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia,12127
19740,"Denver-Aurora-Lakewood, CO",Adams,08001
19740,"Denver-Aurora-Lakewood, CO",Arapahoe,08005
19740,"Denver-Aurora-Lakewood, CO",Broomfield,08014
19740,"Denver-Aurora-Lakewood, CO",Clear Creek,08019
19740,"Denver-Aurora-Lakewood, CO",Denver,08031
19740,"Denver-Aurora-Lakewood, CO",Douglas,08035
19740,"Denver-Aurora-Lakewood, CO",Elbert,08039
19740,"Denver-Aurora-Lakewood, CO",Gilpin,08047
19740,"Denver-Aurora-Lakewood, CO",Jefferson,08059
19740,"Denver-Aurora-Lakewood, CO",Park,08093
19780,"Des Moines-West Des Moines, IA",Dallas,19049
19780,"Des Moines-West Des Moines, IA",Guthrie,19077
19780,"Des Moines-West Des Moines, IA",Madison,19121
19780,"Des Moines-West Des Moines, IA",Polk,19153
19780,"Des Moines-West Des Moines, IA",Warren,19181
19820,"Detroit-Warren-Dearborn, MI",Wayne,26163
19820,"Detroit-Warren-Dearborn, MI",Lapeer,26087
19820,"Detroit-Warren-Dearborn, MI",Livingston,26093
19820,"Detroit-Warren-Dearborn, MI",Macomb,26099
19820,"Detroit-Warren-Dearborn, MI",Oakland,26125
19820,"Detroit-Warren-Dearborn, MI",St. Clair,26147
20020,"Dothan, AL",Geneva,01061
20020,"Dothan, AL",Henry,01067
20020,"Dothan, AL",Houston,01069
20100,"Dover, DE",Kent,10001
20220,"Dubuque, IA",Dubuque,19061
20260,"Duluth, MN-WI",Carlton,27017
20260,"Duluth, MN-WI",St. Louis,27137
20260,"Duluth, MN-WI",Douglas,55031
20500,"Durham-Chapel Hill, NC",Chatham,37037
20500,"Durham-Chapel Hill, NC",Durham,37063
20500,"Durham-Chapel Hill, NC",Orange,37135
20500,"Durham-Chapel Hill, NC",Person,37145
20700,"East Stroudsburg, PA",Monroe,42089
20740,"Eau Claire, WI",Chippewa,55017
20740,"Eau Claire, WI",Eau Claire,55035
20940,"El Centro, CA",Imperial,06025
21060,"Elizabethtown-Fort Knox, KY",Hardin,21093
21060,"Elizabethtown-Fort Knox, KY",Larue,21123
21060,"Elizabethtown-Fort Knox, KY",Meade,21163
21140,"Elkhart-Goshen, IN",Elkhart,18039
21300,"Elmira, NY",Chemung,36015
21340,"El Paso, TX",El Paso,48141
21340,"El Paso, TX",Hudspeth,48229
21420,"Enid, OK",Garfield,40047
21500,"Erie, PA",Erie,42049
21660,"Eugene, OR",Lane,41039
21780,"Evansville, IN-KY",Posey,18129
21780,"Evansville, IN-KY",Vanderburgh,18163
21780,"Evansville, IN-KY",Warrick,18173
21780,"Evansville, IN-KY",Henderson,21101
21820,"Fairbanks, AK",Fairbanks North Star,02090
22020,"Fargo, ND-MN",Clay,27027
22020,"Fargo, ND-MN",Cass,38017
22140,"Farmington, NM",San Juan,35045
22180,"Fayetteville, NC",Cumberland,37051
22180,"Fayetteville, NC",Hoke,37093
22220,"Fayetteville-Springdale-Rogers, AR-MO",Benton,05007
22220,"Fayetteville-Springdale-Rogers, AR-MO",Madison,05087
22220,"Fayetteville-Springdale-Rogers, AR-MO",Washington,05143
22220,"Fayetteville-Springdale-Rogers, AR-MO",McDonald,29119
22380,"Flagstaff, AZ",Coconino,04005
22420,"Flint, MI",Genesee,26049
22500,"Florence, SC",Darlington,45031
22500,"Florence, SC",Florence,45041
22520,"Florence-Muscle Shoals, AL",Colbert,01033
22520,"Florence-Muscle Shoals, AL",Lauderdale,01077
22540,"Fond du Lac, WI",Fond du Lac,55039
22660,"Fort Collins, CO",Larimer,08069
22900,"Fort Smith, AR-OK",Crawford,05033
22900,"Fort Smith, AR-OK",Sebastian,05131
22900,"Fort Smith, AR-OK",Le Flore,40079
22900,"Fort Smith, AR-OK",Sequoyah,40135
23060,"Fort Wayne, IN",Allen,18003
23060,"Fort Wayne, IN",Wells,18179
23060,"Fort Wayne, IN",Whitley,18183
23420,"Fresno, CA",Fresno,06019
23460,"Gadsden, AL",Etowah,01055
23540,"Gainesville, FL",Alachua,12001
23540,"Gainesville, FL",Gilchrist,12041
23580,"Gainesville, GA",Hall,13139
23900,"Gettysburg, PA",Adams,42001
24020,"Glens Falls, NY",Warren,36113
24020,"Glens Falls, NY",Washington,36115
24140,"Goldsboro, NC",Wayne,37191
24220,"Grand Forks, ND-MN",Polk,27119
24220,"Grand Forks, ND-MN",Grand Forks,38035
24260,"Grand Island, NE",Hall,31079
24260,"Grand Island, NE",Hamilton,31081
24260,"Grand Island, NE",Howard,31093
24260,"Grand Island, NE",Merrick,31121
24300,"Grand Junction, CO",Mesa,08077
24340,"Grand Rapids-Wyoming, MI",Barry,26015
24340,"Grand Rapids-Wyoming, MI",Kent,26081
24340,"Grand Rapids-Wyoming, MI",Montcalm,26117
24340,"Grand Rapids-Wyoming, MI",Ottawa,26139
24420,"Grants Pass, OR",Josephine,41033
24500,"Great Falls, MT",Cascade,30013
24540,"Greeley, CO",Weld,08123
24580,"Green Bay, WI",Brown,55009
24580,"Green Bay, WI",Kewaunee,55061
24580,"Green Bay, WI",Oconto,55083
24660,"Greensboro-High Point, NC",Guilford,37081
24660,"Greensboro-High Point, NC",Randolph,37151
24660,"Greensboro-High Point, NC",Rockingham,37157
24780,"Greenville, NC",Pitt,37147
24860,"Greenville-Anderson-Mauldin, SC",Anderson,45007
24860,"Greenville-Anderson-Mauldin, SC",Greenville,45045
24860,"Greenville-Anderson-Mauldin, SC",Laurens,45059
24860,"Greenville-Anderson-Mauldin, SC",Pickens,45077
25060,"Gulfport-Biloxi-Pascagoula, MS",Hancock,28045
25060,"Gulfport-Biloxi-Pascagoula, MS",Harrison,28047
25060,"Gulfport-Biloxi-Pascagoula, MS",Jackson,28059
25180,"Hagerstown-Martinsburg, MD-WV",Washington,24043
25180,"Hagerstown-Martinsburg, MD-WV",Berkeley,54003
25220,"Hammond, LA",Tangipahoa,22105
25260,"Hanford-Corcoran, CA",Kings,06031
25420,"Harrisburg-Carlisle, PA",Cumberland,42041
25420,"Harrisburg-Carlisle, PA",Dauphin,42043
25420,"Harrisburg-Carlisle, PA",Perry,42099
25500,"Harrisonburg, VA",Rockingham,51165
25500,"Harrisonburg, VA",Harrisonburg,51660
25540,"Hartford-West Hartford-East Hartford, CT",Hartford,09003
25540,"Hartford-West Hartford-East Hartford, CT",Middlesex,09007
25540,"Hartford-West Hartford-East Hartford, CT",Tolland,09013
25620,"Hattiesburg, MS",Forrest,28035
25620,"Hattiesburg, MS",Lamar,28073
25620,"Hattiesburg, MS",Perry,28111
25860,"Hickory-Lenoir-Morganton, NC",Alexander,37003
25860,"Hickory-Lenoir-Morganton, NC",Burke,37023
25860,"Hickory-Lenoir-Morganton, NC",Caldwell,37027
25860,"Hickory-Lenoir-Morganton, NC",Catawba,37035
25940,"Hilton Head Island-Bluffton-Beaufort, SC",Beaufort,45013
25940,"Hilton Head Island-Bluffton-Beaufort, SC",Jasper,45053
25980,"Hinesville, GA",Liberty,13179
25980,"Hinesville, GA",Long,13183
26140,"Homosassa Springs, FL",Citrus,12017
26300,"Hot Springs, AR",Garland,05051
26380,"Houma-Thibodaux, LA",Lafourche,22057
26380,"Houma-Thibodaux, LA",Terrebonne,22109
26420,"Houston-The Woodlands-Sugar Land, TX",Austin,48015
26420,"Houston-The Woodlands-Sugar Land, TX",Brazoria,48039
26420,"Houston-The Woodlands-Sugar Land, TX",Chambers,48071
26420,"Houston-The Woodlands-Sugar Land, TX",Fort Bend,48157
26420,"Houston-The Woodlands-Sugar Land, TX",Galveston,48167
26420,"Houston-The Woodlands-Sugar Land, TX",Harris,48201
26420,"Houston-The Woodlands-Sugar Land, TX",Liberty,48291
26420,"Houston-The Woodlands-Sugar Land, TX",Montgomery,48339
26420,"Houston-The Woodlands-Sugar Land, TX",Waller,48473
26580,"Huntington-Ashland, WV-KY-OH",Boyd,21019
26580,"Huntington-Ashland, WV-KY-OH",Greenup,21089
26580,"Huntington-Ashland, WV-KY-OH",Lawrence,39087
26580,"Huntington-Ashland, WV-KY-OH",Cabell,54011
26580,"Huntington-Ashland, WV-KY-OH",Lincoln,54043
26580,"Huntington-Ashland, WV-KY-OH",Putnam,54079
26580,"Huntington-Ashland, WV-KY-OH",Wayne,54099
26620,"Huntsville, AL",Limestone,01083
26620,"Huntsville, AL",Madison,01089
26820,"Idaho Falls, ID",Bonneville,16019
26820,"Idaho Falls, ID",Butte,16023
26820,"Idaho Falls, ID",Jefferson,16051
26900,"Indianapolis-Carmel-Anderson, IN",Boone,18011
26900,"Indianapolis-Carmel-Anderson, IN",Brown,18013
26900,"Indianapolis-Carmel-Anderson, IN",Hamilton,18057
26900,"Indianapolis-Carmel-Anderson, IN",Hancock,18059
26900,"Indianapolis-Carmel-Anderson, IN",Hendricks,18063
26900,"Indianapolis-Carmel-Anderson, IN",Johnson,18081
26900,"Indianapolis-Carmel-Anderson, IN",Madison,18095
26900,"Indianapolis-Carmel-Anderson, IN",Marion,18097
26900,"Indianapolis-Carmel-Anderson, IN",Morgan,18109
26900,"Indianapolis-Carmel-Anderson, IN",Putnam,18133
26900,"Indianapolis-Carmel-Anderson, IN",Shelby,18145
26980,"Iowa City, IA",Johnson,19103
26980,"Iowa City, IA",Washington,19183
27060,"Ithaca, NY",Tompkins,36109
27100,"Jackson, MI",Jackson,26075
27140,"Jackson, MS",Copiah,28029
27140,"Jackson, MS",Hinds,28049
27140,"Jackson, MS",Madison,28089
27140,"Jackson, MS",Rankin,28121
27140,"Jackson, MS",Simpson,28127
27140,"Jackson, MS",Yazoo,28163
27180,"Jackson, TN",Chester,47023
27180,"Jackson, TN",Crockett,47033
27180,"Jackson, TN",Madison,47113
27260,"Jacksonville, FL",Baker,12003
27260,"Jacksonville, FL",Clay,12019
27260,"Jacksonville, FL",Duval,12031
27260,"Jacksonville, FL",Nassau,12089
27260,"Jacksonville, FL",St. Johns,12109
27340,"Jacksonville, NC",Onslow,37133
27500,"Janesville-Beloit, WI",Rock,55105
27620,"Jefferson City, MO",Callaway,29027
27620,"Jefferson City, MO",Cole,29051
27620,"Jefferson City, MO",Moniteau,29135
27620,"Jefferson City, MO",Osage,29151
27740,"Johnson City, TN",Carter,47019
27740,"Johnson City, TN",Unicoi,47171
27740,"Johnson City, TN",Washington,47179
27780,"Johnstown, PA",Cambria,42021
27860,"Jonesboro, AR",Craighead,05031
27860,"Jonesboro, AR",Poinsett,05111
27900,"Joplin, MO",Jasper,29097
27900,"Joplin, MO",Newton,29145
